dataset,hardness_metric,seed,weighting_strategy,overall_similarity,mean_ks_statistic,std_ks_statistic,mean_ks_pvalue
Haberman,feature_F3,670488,self_paced,0.6854887674559805,0.3145112325440194,0.19821957966485002,0.11192367843056737
NewThyroid1,feature_LSC,670488,self_paced,0.7425540595675235,0.25744594043247654,0.1892491991464106,0.15866857354608876
Haberman,feature_F3,116740,curriculum,0.5277777777777778,0.4722222222222222,0.2629808033361903,0.1111111111111111
NewThyroid1,feature_LSC,116740,curriculum,0.7760097919216647,0.2239902080783354,0.18643955383571273,0.1899915860974073
Haberman,feature_F3,116740,static,0.522237401335762,0.47776259866423804,0.261472303236583,0.1111111111111111
NewThyroid1,feature_LSC,116740,static,0.793859649122807,0.206140350877193,0.1889554085898892,0.19267519050919873
NewThyroid1,feature_LSC,116740,self_paced,0.8276213790289677,0.17237862097103226,0.10883355950874311,0.16040117514957278
Haberman,feature_F3,116740,self_paced,0.700516089860352,0.2994839101396478,0.1719856530099687,0.12500091767162036
Hypothyroid,feature_F2,670488,curriculum,0.7233745616942587,0.2766254383057411,0.2865016593263637,0.1578947442760979
NewThyroid1,feature_LSC,26226,curriculum,0.718890248878009,0.281109751121991,0.2170364800849071,0.1581825814184153
Haberman,feature_F3,26226,curriculum,0.5300546448087431,0.4699453551912568,0.2645186469135617,0.11111111111111288
NewThyroid1,feature_LSC,26226,static,0.7565279477764179,0.24347205222358226,0.22284489840075292,0.21089748606031314
Haberman,feature_F3,26226,static,0.5144201578627808,0.48557984213721916,0.26564363762536897,0.11111111111118083
NewThyroid1,feature_LSC,26226,self_paced,0.7891676866585068,0.21083231334149324,0.19665336867891778,0.16140599017484697
Haberman,feature_F3,26226,self_paced,0.7034001214329084,0.2965998785670917,0.17947079311109906,0.1147618056380043
NewThyroid1,feature_LSR,670488,curriculum,0.7496940024479805,0.25030599755201954,0.1942195172325682,0.1518024589392423
NewThyroid1,feature_LSR,670488,static,0.7419420644634842,0.2580579355365156,0.1964086392394032,0.16074217526109882
Haberman,feature_F4,670488,curriculum,0.584016393442623,0.41598360655737704,0.26884400933133423,0.11111120635405694
NewThyroid1,feature_LSR,670488,self_paced,0.7557119543043657,0.24428804569563442,0.17342807007329356,0.1566216399920114
Haberman,feature_F4,670488,static,0.5551001821493624,0.4448998178506376,0.25978763474009203,0.11111111219350273
NewThyroid1,feature_LSR,116740,curriculum,0.8009995920032641,0.19900040799673607,0.16986328080431842,0.16072049424119808
Haberman,feature_F4,670488,self_paced,0.6420765027322404,0.3579234972677595,0.21233100478353029,0.1112240694609925
NewThyroid1,feature_LSR,116740,static,0.781109751121991,0.21889024887800898,0.193697927504155,0.19561897388561023
NewThyroid1,feature_LSR,116740,self_paced,0.8164014687882497,0.1835985312117503,0.1407449037822868,0.16116323805818392
Haberman,feature_F4,116740,curriculum,0.6111111111111112,0.3888888888888889,0.2554758446637923,0.11111200784350084
NewThyroid1,feature_LSR,26226,curriculum,0.7484700122399021,0.2515299877600979,0.24249443118440905,0.20973720334832543
Haberman,feature_F4,116740,static,0.5764268366727383,0.42357316332726164,0.26323831436721296,0.11111115199865157
NewThyroid1,feature_LSR,26226,static,0.7503059975520197,0.2496940024479804,0.23915674524704233,0.212885667900761
Haberman,feature_F4,116740,self_paced,0.6230267152398299,0.37697328476017006,0.21655984685948512,0.11243931833357784
NewThyroid1,feature_LSR,26226,self_paced,0.7472460220318237,0.2527539779681762,0.22097345790064782,0.21093214701162805
Haberman,feature_F4,26226,curriculum,0.5695203400121434,0.43047965998785676,0.2601648695647837,0.11111147917562533
NewThyroid1,feature_Harmfulness,670488,curriculum,0.8311913504691963,0.16880864953080377,0.12368131858095599,0.21765291967099054
NewThyroid1,feature_Harmfulness,670488,static,0.7873317013463892,0.21266829865361075,0.17474338738282144,0.16208532295985337
Haberman,feature_F4,26226,static,0.5753642987249544,0.4246357012750456,0.2640793776016224,0.11111139347210847
NewThyroid1,feature_Harmfulness,670488,self_paced,0.8288453692370461,0.1711546307629539,0.11604432416355152,0.17559749204571926
Haberman,feature_F4,26226,self_paced,0.6640103217972071,0.3359896782027929,0.18875624402429544,0.12108832943272328
NewThyroid1,feature_Harmfulness,116740,curriculum,0.8521011831905344,0.14789881680946554,0.1054247302738244,0.18939088300850493
Hypothyroid,feature_F2,670488,static,0.6089469613709448,0.39105303862905527,0.37796541949325047,0.15789473684210525
NewThyroid1,feature_Harmfulness,116740,static,0.8346593227254182,0.16534067727458182,0.14198689422006405,0.20543215814213722
Thoracic,,670488,static,0.5724487785657998,0.4275512214342001,0.3134880143744476,0.1111111111275356
NewThyroid1,feature_Harmfulness,116740,self_paced,0.8130354957160343,0.18696450428396574,0.17147819360427138,0.257039408573648
Thoracic,,116740,static,0.5650118203309693,0.4349881796690307,0.30391212245230603,0.1111111378351674
NewThyroid1,feature_Harmfulness,26226,curriculum,0.7669318645450837,0.23306813545491634,0.20829771796684238,0.16991508198888713
NewThyroid1,feature_Harmfulness,26226,static,0.7668298653610771,0.23317013463892283,0.21533354030548776,0.1857854687321848
Thoracic,,26226,static,0.5774231678486998,0.4225768321513002,0.3145969762316128,0.11111112427102403
NewThyroid1,feature_Harmfulness,26226,self_paced,0.7435740514075887,0.2564259485924113,0.22629088500354702,0.20882090441303008
NewThyroid1,feature_F1,670488,curriculum,0.7565279477764179,0.24347205222358226,0.20209613927978407,0.15874290202705077
Thoracic,relative_entropy,670488,curriculum,0.5721532702915682,0.42784672970843185,0.30105943525719714,0.1111111122187973
NewThyroid1,feature_F1,670488,static,0.7125662994696041,0.28743370053039574,0.21106482912924024,0.153106929090685
Thoracic,relative_entropy,670488,static,0.5529452324665091,0.447054767533491,0.31195175370476796,0.11111111124843366
NewThyroid1,feature_F1,670488,self_paced,0.7485720114239086,0.2514279885760914,0.19700111942438125,0.16037686188025535
NewThyroid1,feature_F1,116740,curriculum,0.7667278661770706,0.23327213382292938,0.21852481908332272,0.25163641006939946
Thoracic,relative_entropy,670488,self_paced,0.563238770685579,0.43676122931442074,0.314480094260474,0.11111111141281994
NewThyroid1,feature_F1,116740,static,0.8020195838433293,0.19798041615667078,0.171787884476395,0.1906991246118194
NewThyroid1,feature_F1,116740,self_paced,0.7864137086903306,0.21358629130966958,0.18315378609491897,0.19669331861554015
Thoracic,relative_entropy,116740,curriculum,0.5498423955870764,0.4501576044129236,0.3202641124787218,0.11149191389601808
NewThyroid1,feature_F1,26226,curriculum,0.7452060383516933,0.25479396164830687,0.2276376372535554,0.21243626021251769
NewThyroid1,feature_F1,26226,static,0.7268461852305181,0.27315381476948186,0.2246931595142894,0.1552694415158697
Thoracic,relative_entropy,116740,static,0.5518617021276596,0.4481382978723404,0.30791058195621535,0.11111111610649009
NewThyroid1,feature_F1,26226,self_paced,0.7340881272949816,0.2659118727050183,0.20978492323748885,0.15942630296481872
Thoracic,relative_entropy,116740,self_paced,0.5552107959022853,0.4447892040977147,0.3257476864199694,0.11120979734034314
NewThyroid1,feature_F2,670488,curriculum,0.72796817625459,0.27203182374541,0.19966954469476608,0.1577992084806083
Hypothyroid,feature_F2,670488,self_paced,0.6967476696381324,0.30325233036186755,0.31736417853930504,0.15789473684210525
NewThyroid1,feature_F2,670488,static,0.7279681762545899,0.27203182374541,0.21036515073847534,0.15838023182258637
Thoracic,relative_entropy,26226,curriculum,0.5564913317572893,0.44350866824271074,0.3049557775126934,0.11111111113990153
NewThyroid1,feature_F2,670488,self_paced,0.7734598123215014,0.22654018767849854,0.18514641713701532,0.16462028066405554
NewThyroid1,feature_F2,116740,curriculum,0.7517339861281109,0.24826601387188904,0.20299272730963877,0.1859449921232439
Thoracic,relative_entropy,26226,static,0.5441292356185974,0.4558707643814027,0.3022424991843747,0.11111111111250264
NewThyroid1,feature_F2,116740,static,0.7738678090575275,0.22613219094247242,0.1937281110946514,0.1919255128200654
Thoracic,relative_entropy,26226,self_paced,0.5585106382978724,0.4414893617021277,0.3166974734775927,0.11111114479949606
NewThyroid1,feature_F2,116740,self_paced,0.7906976744186046,0.20930232558139536,0.16402578816433466,0.1551779940282867
NewThyroid1,feature_F2,26226,curriculum,0.7105263157894737,0.2894736842105264,0.24262126334473202,0.20972109948990955
Thoracic,pca_contribution,670488,curriculum,0.5149724192277384,0.48502758077226166,0.2955104741184204,0.11111111111250264
NewThyroid1,feature_F2,26226,static,0.717360261117911,0.28263973888208893,0.24700411849915052,0.20505748437784296
NewThyroid1,feature_F2,26226,self_paced,0.7578539371685027,0.24214606283149737,0.21645096850015086,0.21167223182432426
Thoracic,pca_contribution,670488,static,0.49704491725768324,0.5029550827423167,0.3141341912099502,0.11111111111250309
NewThyroid1,feature_F3,670488,curriculum,0.7166462668298653,0.2833537331701346,0.21682699508561737,0.1568835612984284
Thoracic,pca_contribution,670488,self_paced,0.5773739164696612,0.4226260835303388,0.31099010623832396,0.11111127400326233
NewThyroid1,feature_F3,670488,static,0.7022643818849449,0.2977356181150551,0.2132081601852462,0.147885546092466
NewThyroid1,feature_F3,670488,self_paced,0.758669930640555,0.2413300693594451,0.18172659650417822,0.1637438124147833
Thoracic,pca_contribution,116740,curriculum,0.4961583924349882,0.5038416075650118,0.30775977324101667,0.11111111111250264
NewThyroid1,feature_F3,116740,curriculum,0.8152794777641779,0.1847205222358221,0.1741226155187655,0.2570282278468822
NewThyroid1,feature_F3,116740,static,0.7648918808649531,0.23510811913504695,0.1988618949839728,0.18743894344389142
Thoracic,pca_contribution,116740,static,0.48665287628053594,0.5133471237194641,0.3124998913286956,0.11111111111250264
NewThyroid1,feature_F3,116740,self_paced,0.867095063239494,0.1329049367605059,0.08594398223050853,0.21065957264725185
NewThyroid1,feature_F3,26226,curriculum,0.7446960424316608,0.25530395756833946,0.22476121374275326,0.20634054369657492
Thoracic,pca_contribution,116740,self_paced,0.5282210401891253,0.4717789598108747,0.3109582965326473,0.11111117801898739
Hypothyroid,feature_F2,116740,curriculum,0.6326140176427147,0.36738598235728526,0.336740943968127,0.10526315789473684
NewThyroid1,feature_F3,26226,static,0.7766217870257037,0.2233782129742962,0.20919353794565007,0.21282698574583253
Thoracic,pca_contribution,26226,curriculum,0.5122635933806147,0.48773640661938544,0.30135270368569417,0.11111111113173856
NewThyroid1,feature_F3,26226,self_paced,0.7887596899224806,0.21124031007751937,0.20608636650645878,0.16525448457240247
NewThyroid1,feature_F4,670488,curriculum,0.7869237046103631,0.21307629538963688,0.18654677582467002,0.16600434816061013
Thoracic,pca_contribution,26226,static,0.5125098502758078,0.48749014972419225,0.29926277570094795,0.11111111111250278
NewThyroid1,feature_F4,670488,static,0.7736638106895143,0.22633618931048546,0.19027766659341916,0.161717025796543
NewThyroid1,feature_F4,670488,self_paced,0.7836597307221541,0.21634026927784578,0.1847940923084654,0.19785654100368774
Thoracic,pca_contribution,26226,self_paced,0.5552600472813238,0.4447399527186761,0.30956942443200874,0.11111111111281222
NewThyroid1,feature_F4,116740,curriculum,0.8084455324357406,0.1915544675642595,0.1299298259937442,0.15488097497275477
Thoracic,feature_kDN,670488,curriculum,0.5527482269503545,0.4472517730496455,0.3204678238819149,0.11111351971174087
NewThyroid1,feature_F4,116740,static,0.7750917992656058,0.22490820073439413,0.18752543738147834,0.18556914485712073
NewThyroid1,feature_F4,116740,self_paced,0.824765401876785,0.17523459812321504,0.16003441186867648,0.26356300621777473
Thoracic,feature_kDN,670488,static,0.5279747832939322,0.4720252167060678,0.31072877317332503,0.11111111111589711
NewThyroid1,feature_F4,26226,curriculum,0.7821297429620563,0.21787025703794366,0.21856923413138643,0.1717872215917841
NewThyroid1,feature_F4,26226,static,0.7264381884944919,0.27356181150550796,0.22799850016966294,0.15843697882460572
Thoracic,feature_kDN,670488,self_paced,0.5779649330181245,0.4220350669818755,0.3113433824133973,0.11111219705619327
NewThyroid1,feature_F4,26226,self_paced,0.7674418604651162,0.23255813953488366,0.21761635269192847,0.21253110981840714
Thoracic,feature_kDN,116740,curriculum,0.525462962962963,0.474537037037037,0.31960019832016734,0.11111111749232011
Thoracic,feature_kDN,116740,static,0.5211780929866037,0.4788219070133964,0.3104685210049831,0.11111142267001146
Thoracic,feature_kDN,116740,self_paced,0.5348699763593381,0.4651300236406619,0.3249191080448032,0.11111117802139495
Hypothyroid,feature_F2,116740,static,0.5470346399641796,0.45296536003582044,0.37014724571330226,0.10526315789473684
Thoracic,feature_kDN,26226,curriculum,0.5181245074862096,0.48187549251379036,0.3146537666101864,0.11111111113173856
Thoracic,feature_kDN,26226,static,0.5197005516154453,0.48029944838455474,0.3140553102902371,0.11111127400326087
Thoracic,feature_kDN,26226,self_paced,0.5319148936170213,0.4680851063829787,0.3118145842997598,0.1111111111132636
Thoracic,feature_DS,670488,curriculum,0.57102048857368,0.4289795114263199,0.3187538445279412,0.11111407104597323
Thoracic,feature_DS,670488,static,0.5555555555555556,0.4444444444444444,0.30989788014713804,0.11111121588343763
Thoracic,feature_DS,670488,self_paced,0.5539302600472813,0.44606973995271876,0.30795652262295137,0.11111111111266567
Thoracic,feature_DS,116740,curriculum,0.5624014972419228,0.4375985027580772,0.31917453749990193,0.11111245660935277
Thoracic,feature_DS,116740,static,0.5628447596532704,0.4371552403467297,0.32025011531727676,0.11115489851169379
Thoracic,feature_DS,116740,self_paced,0.5281717888100866,0.4718282111899133,0.3090754585318027,0.11111111111267036
Hypothyroid,feature_F2,116740,self_paced,0.6382836441451656,0.36171635585483425,0.3398110609087121,0.10527064500193054
Thoracic,feature_DS,26226,curriculum,0.5643223010244287,0.4356776989755713,0.3092516640750021,0.11111149646807356
Thoracic,feature_DS,26226,static,0.560973207249803,0.43902679275019696,0.31682257199127034,0.11111183248976277
Thoracic,feature_DS,26226,self_paced,0.5460500394011033,0.45394996059889675,0.31676329496298766,0.11111111111298791
Thoracic,feature_DCP,670488,curriculum,0.534623719464145,0.465376280535855,0.3071369583713142,0.11111111111250264
Thoracic,feature_DCP,670488,static,0.5148246650906224,0.4851753349093776,0.3206041169381893,0.11112017425296565
Thoracic,feature_DCP,670488,self_paced,0.5897852639873915,0.4102147360126083,0.29832871022978985,0.11111111415662157
Thoracic,feature_DCP,116740,curriculum,0.5291075650118204,0.4708924349881797,0.3214220351446796,0.1115496332792582
Thoracic,feature_DCP,116740,static,0.5159574468085106,0.4840425531914893,0.31916918331712285,0.11111114479949356
Hypothyroid,feature_F2,26226,curriculum,0.6383708691682802,0.36162913083171966,0.3481528827164378,0.10556783558399463
Thoracic,feature_DCP,116740,self_paced,0.5627462568951931,0.4372537431048069,0.296183412507097,0.11111111111250732
Thoracic,feature_DCP,26226,curriculum,0.5241331757289205,0.4758668242710795,0.31138251839788444,0.11111183249024631
Thoracic,feature_DCP,26226,static,0.5267927501970057,0.47320724980299445,0.310377188934192,0.11111169748502128
Thoracic,feature_DCP,26226,self_paced,0.5903270291568165,0.40967297084318355,0.3057333930527452,0.11118279412013976
Thoracic,feature_TD_U,670488,curriculum,0.5794424743892829,0.4205575256107171,0.30423780784082916,0.11111630262801094
Thoracic,feature_TD_U,670488,static,0.5686564223798266,0.43134357762017334,0.3030254324976257,0.1111111378159324
Thoracic,feature_TD_U,670488,self_paced,0.5989460204885737,0.4010539795114263,0.2902037406837779,0.11111351971371237
Thoracic,feature_TD_U,116740,curriculum,0.5615642237982663,0.43843577620173363,0.3118216167051695,0.11111632369865804
Thoracic,feature_TD_U,116740,static,0.5400906225374311,0.45990937746256894,0.31841774926869437,0.1111112740032609
Hypothyroid,feature_F2,26226,static,0.6205246294390269,0.3794753705609732,0.3671335217953933,0.1052633620812969
