dataset,hardness_metric,seed,weighting_strategy,mean_similarity,mean_real_score,mean_synth_score,std_real_score,std_synth_score,score_difference
Hypothyroid,feature_F2,670488,self_paced,0.7845962493571638,0.33675638839170574,0.32230123580152775,8.640255986253359e-05,0.00045201092740705656,0.014455152590177989
NewThyroid1,feature_F2,670488,static,0.8798937972993042,0.27165273881357516,0.2778760660851487,0.0,0.0013641475788863707,0.006223327271573542
Thoracic,relative_entropy,26226,curriculum,0.8526632887289751,0.4786667857336502,0.40287797816151233,0.00034664431282409113,0.001309987678759052,0.07578880757213785
NewThyroid1,feature_F2,670488,self_paced,0.7839161005746981,0.27165273881357516,0.27726692172732614,0.0,0.007090491983547901,0.005614182913750987
NewThyroid1,feature_F2,116740,curriculum,0.8389674554605512,0.26492186183232974,0.2634365680821392,0.00024915672346246696,0.0005827407193736955,0.0014852937501905195
Thoracic,relative_entropy,26226,static,0.8580837212069338,0.4786667857336502,0.40176959407094226,0.00034664431282409113,0.0016874285686489848,0.07689719166270792
NewThyroid1,feature_F2,116740,static,0.8459080395938446,0.26492186183232974,0.26378376841752654,0.00024915672346246696,0.0018576267298194774,0.0011380934148031985
Thoracic,relative_entropy,26226,self_paced,0.8620997120338084,0.4786667857336502,0.40695350734623076,0.00034664431282409113,0.0007795542752732008,0.07171327838741942
NewThyroid1,feature_F2,116740,self_paced,0.8533724755531619,0.26492186183232974,0.26578175425382816,0.00024915672346246696,0.004168060872663995,0.0008598924214984205
NewThyroid1,feature_F2,26226,curriculum,0.757991265568262,0.2750007310357165,0.2657908096591662,0.0005430244893383736,0.0004078857024664152,0.0092099213765503
Thoracic,pca_contribution,670488,curriculum,0.8563460033116606,0.4784437912427415,0.3684023563682512,0.00022795189593375974,0.007109031063113102,0.11004143487449031
NewThyroid1,feature_F2,26226,static,0.7644843841016218,0.2750007310357165,0.2753116276016465,0.0005430244893383736,0.0008013045900202563,0.00031089656593003
NewThyroid1,feature_F2,26226,self_paced,0.7706910934336023,0.2750007310357165,0.26754108757135836,0.0005430244893383736,0.003122556850616555,0.007459643464358123
Thoracic,pca_contribution,670488,static,0.8464033415281927,0.4784437912427415,0.375391817516413,0.00022795189593375974,0.0013932193935022443,0.10305197372632852
NewThyroid1,feature_F3,670488,curriculum,0.8606819978827063,0.27165273881357516,0.27525526195890887,0.0,0.0008904905511195997,0.0036025231453337137
Thoracic,pca_contribution,670488,self_paced,0.8671217110372993,0.4784437912427415,0.40267844341400066,0.00022795189593375974,0.003161051587579235,0.07576534782874084
NewThyroid1,feature_F3,670488,static,0.8605338115019353,0.27165273881357516,0.2692546600231257,0.0,0.0006796271375542097,0.002398078790449454
NewThyroid1,feature_F3,670488,self_paced,0.8403786147984696,0.27165273881357516,0.26021150093713574,0.0,0.0027435412371862285,0.011441237876439414
Thoracic,pca_contribution,116740,curriculum,0.8591993636056653,0.4774288642191728,0.37210030577176584,0.00020547306228214043,0.0031168083825700607,0.10532855844740696
NewThyroid1,feature_F3,116740,curriculum,0.8478346860606572,0.26492186183232974,0.26509001419967076,0.00024915672346246696,0.003691919669462398,0.00016815236734102346
NewThyroid1,feature_F3,116740,static,0.8421007885576318,0.26492186183232974,0.2687981900564546,0.00024915672346246696,0.0007733070308501227,0.0038763282241248698
Thoracic,pca_contribution,116740,static,0.8652310164855642,0.4774288642191728,0.3774159795497103,0.00020547306228214043,0.0019215351178425853,0.10001288466946251
NewThyroid1,feature_F3,116740,self_paced,0.7457773895219559,0.26492186183232974,0.28338482890362743,0.00024915672346246696,0.01165602626374391,0.018462967071297687
NewThyroid1,feature_F3,26226,curriculum,0.7688789858018569,0.2750007310357165,0.2696065648080935,0.0005430244893383736,0.0010291453878204099,0.00539416622762301
Thoracic,pca_contribution,116740,self_paced,0.8662023684798654,0.4774288642191728,0.39653753553950005,0.00020547306228214043,0.0024314387047611363,0.08089132867967275
Hypothyroid,feature_F2,116740,curriculum,0.7822303500665231,0.3954090326277897,0.34109604743797933,4.9205967656114654e-05,0.0007521684079786089,0.05431298518981037
NewThyroid1,feature_F3,26226,static,0.8006178801439188,0.2750007310357165,0.2818986366337783,0.0005430244893383736,0.004754984830503496,0.006897905598061804
Thoracic,pca_contribution,26226,curriculum,0.865454283727214,0.4786667857336502,0.37438228454362577,0.00034664431282409113,0.00521245946185358,0.10428450119002441
NewThyroid1,feature_F3,26226,self_paced,0.770679071022557,0.2750007310357165,0.28947757279202174,0.0005430244893383736,0.00763165383433603,0.014476841756305259
NewThyroid1,feature_F4,670488,curriculum,0.7387195641207821,0.27165273881357516,0.28060278879491113,0.0,0.002126767877790363,0.008950049981335972
Thoracic,pca_contribution,26226,static,0.8455485963643874,0.4786667857336502,0.36792160697537774,0.00034664431282409113,0.0003171318224937988,0.11074517875827244
NewThyroid1,feature_F4,670488,static,0.8740763395553308,0.27165273881357516,0.27479769516279307,0.0,0.003006317308526843,0.003144956349217909
NewThyroid1,feature_F4,670488,self_paced,0.7173041400250273,0.27165273881357516,0.3007755061059386,0.0,0.00825898513354888,0.02912276729236346
Thoracic,pca_contribution,26226,self_paced,0.8709913613277087,0.4786667857336502,0.39246426349564656,0.00034664431282409113,0.001505700308250456,0.08620252223800362
NewThyroid1,feature_F4,116740,curriculum,0.8375911971774712,0.26492186183232974,0.26041331217671704,0.00024915672346246696,0.001875186211804753,0.004508549655612704
Thoracic,feature_kDN,670488,curriculum,0.8673193969452929,0.4784437912427415,0.39843131414737526,0.00022795189593375974,0.0020038162089551993,0.08001247709536624
NewThyroid1,feature_F4,116740,static,0.8463091791496933,0.26492186183232974,0.2633377602509439,0.00024915672346246696,0.002597433281851472,0.0015841015813858328
NewThyroid1,feature_F4,116740,self_paced,0.8476434567214842,0.26492186183232974,0.2705282338020309,0.00024915672346246696,0.0029085333632854673,0.005606371969701152
Thoracic,feature_kDN,670488,static,0.8740688172467198,0.4784437912427415,0.3886839191277199,0.00022795189593375974,0.0024555858793983572,0.08975987211502162
NewThyroid1,feature_F4,26226,curriculum,0.8024499367629109,0.2750007310357165,0.28467121499918996,0.0005430244893383736,0.0028442228829453045,0.009670483963473475
NewThyroid1,feature_F4,26226,static,0.7881757131784646,0.2750007310357165,0.27355275103739346,0.0005430244893383736,0.004921810612708513,0.0014479799983230235
Thoracic,feature_kDN,670488,self_paced,0.8474745887851743,0.4784437912427415,0.3929482970529093,0.00022795189593375974,0.0015829689982636095,0.08549549418983221
NewThyroid1,feature_F4,26226,self_paced,0.776281829593269,0.2750007310357165,0.2717565902816101,0.0005430244893383736,0.0018024232007082335,0.003244140754106395
Thoracic,feature_kDN,116740,curriculum,0.8742770727458468,0.4774288642191728,0.3931195706285018,0.00020547306228214043,0.0011627403963600028,0.08430929359067102
Thoracic,feature_kDN,116740,static,0.8712941677264684,0.4774288642191728,0.3934329100740699,0.00020547306228214043,0.0011707675067305712,0.08399595414510291
Thoracic,feature_kDN,116740,self_paced,0.8656247470480757,0.4774288642191728,0.3869468648533756,0.00020547306228214043,0.0037180781582610003,0.0904819993657972
Hypothyroid,feature_F2,116740,static,0.7992924788521057,0.3954090326277897,0.31217516722537636,4.9205967656114654e-05,0.0006933435454343358,0.08323386540241334
Thoracic,feature_kDN,26226,curriculum,0.867560541061955,0.4786667857336502,0.39454465399149447,0.00034664431282409113,0.0009380700953414581,0.08412213174215571
Thoracic,feature_kDN,26226,static,0.8699894855395178,0.4786667857336502,0.3900943899323677,0.00034664431282409113,0.0003505171580140076,0.08857239580128246
Thoracic,feature_kDN,26226,self_paced,0.8818126191082775,0.4786667857336502,0.38429648631354246,0.00034664431282409113,0.002505702325651003,0.09437029942010772
Thoracic,feature_DS,670488,curriculum,0.8604044425739082,0.4784437912427415,0.4057153617750037,0.00022795189593375974,0.0015620915131655231,0.07272842946773778
Thoracic,feature_DS,670488,static,0.8620195217006561,0.4784437912427415,0.4057919494875433,0.00022795189593375974,0.0016845719504296696,0.07265184175519818
Thoracic,feature_DS,670488,self_paced,0.8624628383618639,0.4784437912427415,0.38495194232244373,0.00022795189593375974,0.004670690797654111,0.09349184892029777
Thoracic,feature_DS,116740,curriculum,0.8738070470658904,0.4774288642191728,0.4053658778209824,0.00020547306228214043,0.004385168934057341,0.07206298639819042
Thoracic,feature_DS,116740,static,0.8697981675965901,0.4774288642191728,0.41632385711429537,0.00020547306228214043,0.002690521709820091,0.06110500710487743
Thoracic,feature_DS,116740,self_paced,0.8317839571610354,0.4774288642191728,0.36960639996965233,0.00020547306228214043,0.003021613538667428,0.10782246424952047
Hypothyroid,feature_F2,116740,self_paced,0.7676434940360742,0.3954090326277897,0.3429217110923042,4.9205967656114654e-05,0.0003133518664646503,0.05248732153548552
Thoracic,feature_DS,26226,curriculum,0.8598857015508098,0.4786667857336502,0.4088008592841759,0.00034664431282409113,0.0009969367806858343,0.06986592644947426
Thoracic,feature_DS,26226,static,0.8663129528008905,0.4786667857336502,0.40547937966511666,0.00034664431282409113,0.0003831606704735163,0.07318740606853352
Thoracic,feature_DS,26226,self_paced,0.8656565384136446,0.4786667857336502,0.3953284558408435,0.00034664431282409113,0.003125759375017803,0.0833383298928067
Thoracic,feature_DCP,670488,curriculum,0.8770992911382032,0.4784437912427415,0.3872395120890851,0.00022795189593375974,0.0032612053791221387,0.09120427915365642
Thoracic,feature_DCP,670488,static,0.8759770674927406,0.4784437912427415,0.3864373725750296,0.00022795189593375974,0.001979055184708266,0.09200641866771192
Thoracic,feature_DCP,670488,self_paced,0.8577709191157747,0.4784437912427415,0.41311707968304573,0.00022795189593375974,0.000923798448623877,0.06532671155969577
Thoracic,feature_DCP,116740,curriculum,0.8797378576974378,0.4774288642191728,0.39078670223888423,0.00020547306228214043,0.001486039363273512,0.08664216198028857
Thoracic,feature_DCP,116740,static,0.875897528887222,0.4774288642191728,0.38671163451656065,0.00020547306228214043,0.0006275040015031224,0.09071722970261215
Hypothyroid,feature_F2,26226,curriculum,0.8333694756304927,0.40050471046435215,0.33410793654484144,4.4352936795764196e-05,0.0011203391570212544,0.06639677391951071
Thoracic,feature_DCP,116740,self_paced,0.8702809707407911,0.4774288642191728,0.4123125363753533,0.00020547306228214043,0.0033549207348856523,0.06511632784381949
Thoracic,feature_DCP,26226,curriculum,0.8608973143093634,0.4786667857336502,0.378617799297726,0.00034664431282409113,0.0016165198016328626,0.10004898643592419
Thoracic,feature_DCP,26226,static,0.8712855996718173,0.4786667857336502,0.3863529131030501,0.00034664431282409113,0.0008395809331059322,0.09231387263060009
Thoracic,feature_DCP,26226,self_paced,0.8528732343403143,0.4786667857336502,0.4023723574017952,0.00034664431282409113,0.004387874898462591,0.07629442833185496
Thoracic,feature_TD_U,670488,curriculum,0.8505965577845825,0.4784437912427415,0.4134745425743132,0.00022795189593375974,0.0009453051945028518,0.06496924866842829
Thoracic,feature_TD_U,670488,static,0.8447341248112391,0.4784437912427415,0.40539480905330755,0.00022795189593375974,0.0033327355427140728,0.07304898218943395
Thoracic,feature_TD_U,670488,self_paced,0.8680849481722284,0.4784437912427415,0.40813638858817874,0.00022795189593375974,0.002180937895319968,0.07030740265456276
Thoracic,feature_TD_U,116740,curriculum,0.8559271191353006,0.4774288642191728,0.40979541696948013,0.00020547306228214043,0.0006712240866339828,0.06763344724969267
Thoracic,feature_TD_U,116740,static,0.8559187057136003,0.4774288642191728,0.4092942325691347,0.00020547306228214043,0.0011990294881819349,0.06813463165003808
Hypothyroid,feature_F2,26226,static,0.8023590541260369,0.40050471046435204,0.31351873636084165,4.435293679571391e-05,0.00026561352886051093,0.08698597410351039
Thoracic,feature_TD_U,116740,self_paced,0.8711391358791803,0.4774288642191728,0.392480386408879,0.00020547306228214043,0.0023554323816389246,0.0849484778102938
Thoracic,feature_TD_U,26226,curriculum,0.8519392997868883,0.4786667857336502,0.41310844945434955,0.00034664431282409113,0.0011257750805024464,0.06555833627930063
Thoracic,feature_TD_U,26226,static,0.8409249097867207,0.4786667857336502,0.3961520951815624,0.00034664431282409113,0.0038973011680862994,0.08251469055208777
Thoracic,feature_TD_U,26226,self_paced,0.8610190784097397,0.4786667857336502,0.40848226777165336,0.00034664431282409113,0.00069340251776336,0.07018451796199682
Thoracic,feature_CL,670488,curriculum,0.8709302063479264,0.4784437912427415,0.3917163715381746,0.00022795189593375974,0.00039139407861926766,0.08672741970456688
Thoracic,feature_CL,670488,static,0.8702132975688592,0.4784437912427415,0.3860007965743349,0.00022795189593375974,0.0017209856789418031,0.09244299466840661
Thoracic,feature_CL,670488,self_paced,0.8244841308664644,0.4784437912427415,0.36301201025749347,0.00022795189593375974,0.003018624241266098,0.11543178098524803
Thoracic,feature_CL,116740,curriculum,0.869417504348667,0.4774288642191728,0.38567480684655026,0.00020547306228214043,0.0046442176900159055,0.09175405737262254
Hypothyroid,feature_F2,26226,self_paced,0.7625010094536173,0.40050471046435215,0.3473765463673555,4.4352936795764196e-05,0.0001482940694464091,0.053128164096996666
Thoracic,feature_CL,116740,static,0.8627574165230016,0.4774288642191728,0.382877841297193,0.00020547306228214043,0.0009787108337047002,0.09455102292197981
Thoracic,feature_CL,116740,self_paced,0.8788239689021694,0.4774288642191728,0.40414113485981756,0.00020547306228214043,0.0029279905417703765,0.07328772935935524
Thoracic,feature_CL,26226,curriculum,0.8676626270950419,0.4786667857336502,0.392082602396112,0.00034664431282409113,0.000881609308099565,0.0865841833375382
Thoracic,feature_CL,26226,static,0.8771299910885658,0.4786667857336502,0.38807336943524334,0.00034664431282409113,0.0008627294841872318,0.09059341629840684
Thoracic,feature_CL,26226,self_paced,0.8638948462728454,0.4786667857336502,0.37338072993622334,0.00034664431282409113,0.004625452523742179,0.10528605579742684
Thoracic,feature_CLD,670488,curriculum,0.8734575107665179,0.4784437912427415,0.39168701760499963,0.00022795189593375974,0.00029032235509790147,0.08675677363774187
Thoracic,feature_CLD,670488,static,0.8739146340005491,0.4784437912427415,0.38983954880759913,0.00022795189593375974,0.0026727472761382573,0.08860424243514237
Thoracic,feature_CLD,670488,self_paced,0.8731029761987649,0.4784437912427415,0.37763818443821306,0.00022795189593375974,0.002349633341774912,0.10080560680452844
Thoracic,feature_CLD,116740,curriculum,0.8845164685670798,0.4774288642191728,0.39175790393055293,0.00020547306228214043,0.001146270468933525,0.08567096028861987
Hypothyroid,feature_F3,670488,curriculum,0.8744935205570993,0.33675638839170574,0.3265327538213116,8.640255986253359e-05,0.0008802789851137796,0.010223634570394158
Thoracic,feature_CLD,116740,static,0.8434223611416782,0.4774288642191728,0.3737803986511756,0.00020547306228214043,0.0016544546588509212,0.10364846556799717
Thoracic,feature_CLD,116740,self_paced,0.8652331184623421,0.4774288642191728,0.4043503420428398,0.00020547306228214043,0.002007826667077358,0.07307852217633298
Thoracic,feature_CLD,26226,curriculum,0.8622889111848885,0.4786667857336502,0.3835568406054717,0.00034664431282409113,0.006003748157998938,0.0951099451281785
Thoracic,feature_CLD,26226,static,0.8766944533184037,0.4786667857336502,0.38670629550719976,0.00034664431282409113,0.0014131158928127252,0.09196049022645042
